embedding,model,fold,base,output_csv,expected_rows,has_index,has_synth_npy,has_hp_json,has_teacher_pkl,status
e5_base,chain_ERCcv_rf,33,n192_gemma,g2f_labels_fold33_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,33,n3072_gemma,g2f_labels_fold33_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,33,n384_gemma,g2f_labels_fold33_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,33,n768_gemma,g2f_labels_fold33_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,33,n96_gemma,g2f_labels_fold33_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,34,n1536_gemma,g2f_labels_fold34_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,34,n192_gemma,g2f_labels_fold34_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,34,n3072_gemma,g2f_labels_fold34_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,34,n384_gemma,g2f_labels_fold34_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,34,n768_gemma,g2f_labels_fold34_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,34,n96_gemma,g2f_labels_fold34_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,35,n1536_gemma,g2f_labels_fold35_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,35,n192_gemma,g2f_labels_fold35_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,35,n3072_gemma,g2f_labels_fold35_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,35,n384_gemma,g2f_labels_fold35_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,35,n768_gemma,g2f_labels_fold35_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,35,n96_gemma,g2f_labels_fold35_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,36,n1536_gemma,g2f_labels_fold36_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,36,n192_gemma,g2f_labels_fold36_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,36,n3072_gemma,g2f_labels_fold36_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,36,n384_gemma,g2f_labels_fold36_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,36,n768_gemma,g2f_labels_fold36_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,36,n96_gemma,g2f_labels_fold36_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,37,n1536_gemma,g2f_labels_fold37_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,37,n192_gemma,g2f_labels_fold37_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,37,n3072_gemma,g2f_labels_fold37_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,37,n384_gemma,g2f_labels_fold37_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,37,n768_gemma,g2f_labels_fold37_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,37,n96_gemma,g2f_labels_fold37_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,38,n1536_gemma,g2f_labels_fold38_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,38,n192_gemma,g2f_labels_fold38_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,38,n3072_gemma,g2f_labels_fold38_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,38,n384_gemma,g2f_labels_fold38_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,38,n768_gemma,g2f_labels_fold38_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,38,n96_gemma,g2f_labels_fold38_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,39,n1536_gemma,g2f_labels_fold39_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,39,n192_gemma,g2f_labels_fold39_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,39,n3072_gemma,g2f_labels_fold39_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,39,n384_gemma,g2f_labels_fold39_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,39,n768_gemma,g2f_labels_fold39_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,39,n96_gemma,g2f_labels_fold39_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,40,n1536_gemma,g2f_labels_fold40_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,40,n192_gemma,g2f_labels_fold40_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,40,n3072_gemma,g2f_labels_fold40_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,40,n384_gemma,g2f_labels_fold40_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,40,n768_gemma,g2f_labels_fold40_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,40,n96_gemma,g2f_labels_fold40_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,41,n1536_gemma,g2f_labels_fold41_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,41,n192_gemma,g2f_labels_fold41_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,41,n3072_gemma,g2f_labels_fold41_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,41,n384_gemma,g2f_labels_fold41_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,41,n768_gemma,g2f_labels_fold41_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,41,n96_gemma,g2f_labels_fold41_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,42,n1536_gemma,g2f_labels_fold42_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,42,n192_gemma,g2f_labels_fold42_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,42,n3072_gemma,g2f_labels_fold42_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,42,n384_gemma,g2f_labels_fold42_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,42,n768_gemma,g2f_labels_fold42_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,42,n96_gemma,g2f_labels_fold42_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,43,n1536_gemma,g2f_labels_fold43_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,43,n192_gemma,g2f_labels_fold43_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,43,n3072_gemma,g2f_labels_fold43_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,43,n384_gemma,g2f_labels_fold43_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,43,n768_gemma,g2f_labels_fold43_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,43,n96_gemma,g2f_labels_fold43_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,44,n1536_gemma,g2f_labels_fold44_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,44,n192_gemma,g2f_labels_fold44_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,44,n3072_gemma,g2f_labels_fold44_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,44,n384_gemma,g2f_labels_fold44_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,44,n768_gemma,g2f_labels_fold44_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,44,n96_gemma,g2f_labels_fold44_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,45,n1536_gemma,g2f_labels_fold45_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,45,n192_gemma,g2f_labels_fold45_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,45,n3072_gemma,g2f_labels_fold45_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,45,n384_gemma,g2f_labels_fold45_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,45,n768_gemma,g2f_labels_fold45_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,45,n96_gemma,g2f_labels_fold45_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,46,n1536_gemma,g2f_labels_fold46_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,46,n192_gemma,g2f_labels_fold46_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,46,n3072_gemma,g2f_labels_fold46_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,46,n384_gemma,g2f_labels_fold46_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,46,n768_gemma,g2f_labels_fold46_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,46,n96_gemma,g2f_labels_fold46_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,47,n1536_gemma,g2f_labels_fold47_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,47,n192_gemma,g2f_labels_fold47_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,47,n3072_gemma,g2f_labels_fold47_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,47,n384_gemma,g2f_labels_fold47_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,47,n768_gemma,g2f_labels_fold47_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,47,n96_gemma,g2f_labels_fold47_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,48,n1536_gemma,g2f_labels_fold48_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,48,n192_gemma,g2f_labels_fold48_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,48,n3072_gemma,g2f_labels_fold48_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,48,n384_gemma,g2f_labels_fold48_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,48,n768_gemma,g2f_labels_fold48_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,48,n96_gemma,g2f_labels_fold48_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,49,n1536_gemma,g2f_labels_fold49_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,49,n192_gemma,g2f_labels_fold49_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,49,n3072_gemma,g2f_labels_fold49_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,49,n384_gemma,g2f_labels_fold49_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,49,n768_gemma,g2f_labels_fold49_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,49,n96_gemma,g2f_labels_fold49_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,50,n1536_gemma,g2f_labels_fold50_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,50,n192_gemma,g2f_labels_fold50_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,50,n3072_gemma,g2f_labels_fold50_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,50,n384_gemma,g2f_labels_fold50_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,50,n768_gemma,g2f_labels_fold50_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,50,n96_gemma,g2f_labels_fold50_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,51,n1536_gemma,g2f_labels_fold51_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,51,n192_gemma,g2f_labels_fold51_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,51,n3072_gemma,g2f_labels_fold51_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,51,n384_gemma,g2f_labels_fold51_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,51,n768_gemma,g2f_labels_fold51_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,51,n96_gemma,g2f_labels_fold51_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,52,n1536_gemma,g2f_labels_fold52_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,52,n192_gemma,g2f_labels_fold52_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,52,n3072_gemma,g2f_labels_fold52_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,52,n384_gemma,g2f_labels_fold52_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,52,n768_gemma,g2f_labels_fold52_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,52,n96_gemma,g2f_labels_fold52_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,53,n1536_gemma,g2f_labels_fold53_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,53,n192_gemma,g2f_labels_fold53_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,53,n3072_gemma,g2f_labels_fold53_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,53,n384_gemma,g2f_labels_fold53_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,53,n768_gemma,g2f_labels_fold53_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,53,n96_gemma,g2f_labels_fold53_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,54,n1536_gemma,g2f_labels_fold54_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,54,n192_gemma,g2f_labels_fold54_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,54,n3072_gemma,g2f_labels_fold54_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,54,n384_gemma,g2f_labels_fold54_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,54,n768_gemma,g2f_labels_fold54_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,54,n96_gemma,g2f_labels_fold54_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,55,n1536_gemma,g2f_labels_fold55_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,55,n192_gemma,g2f_labels_fold55_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,55,n3072_gemma,g2f_labels_fold55_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,55,n384_gemma,g2f_labels_fold55_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,55,n768_gemma,g2f_labels_fold55_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,55,n96_gemma,g2f_labels_fold55_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,56,n1536_gemma,g2f_labels_fold56_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,56,n192_gemma,g2f_labels_fold56_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,56,n3072_gemma,g2f_labels_fold56_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,56,n384_gemma,g2f_labels_fold56_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,56,n768_gemma,g2f_labels_fold56_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,56,n96_gemma,g2f_labels_fold56_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,57,n1536_gemma,g2f_labels_fold57_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,57,n192_gemma,g2f_labels_fold57_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,57,n3072_gemma,g2f_labels_fold57_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,57,n384_gemma,g2f_labels_fold57_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,57,n768_gemma,g2f_labels_fold57_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,57,n96_gemma,g2f_labels_fold57_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,58,n1536_gemma,g2f_labels_fold58_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,58,n192_gemma,g2f_labels_fold58_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,58,n3072_gemma,g2f_labels_fold58_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,58,n384_gemma,g2f_labels_fold58_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,58,n768_gemma,g2f_labels_fold58_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,58,n96_gemma,g2f_labels_fold58_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,59,n1536_gemma,g2f_labels_fold59_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,59,n192_gemma,g2f_labels_fold59_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,59,n3072_gemma,g2f_labels_fold59_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,59,n384_gemma,g2f_labels_fold59_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,59,n768_gemma,g2f_labels_fold59_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,59,n96_gemma,g2f_labels_fold59_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,60,n1536_gemma,g2f_labels_fold60_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,60,n192_gemma,g2f_labels_fold60_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,60,n3072_gemma,g2f_labels_fold60_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,60,n384_gemma,g2f_labels_fold60_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,60,n768_gemma,g2f_labels_fold60_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,60,n96_gemma,g2f_labels_fold60_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
e5_base,chain_ERCcv_rf,61,n1536_gemma,g2f_labels_fold61_n1536_gemma__e5_base__chain_ERCcv_rf.csv,1536,True,True,True,True,present
e5_base,chain_ERCcv_rf,61,n192_gemma,g2f_labels_fold61_n192_gemma__e5_base__chain_ERCcv_rf.csv,192,True,True,True,True,present
e5_base,chain_ERCcv_rf,61,n3072_gemma,g2f_labels_fold61_n3072_gemma__e5_base__chain_ERCcv_rf.csv,3072,True,True,True,True,present
e5_base,chain_ERCcv_rf,61,n384_gemma,g2f_labels_fold61_n384_gemma__e5_base__chain_ERCcv_rf.csv,384,True,True,True,True,present
e5_base,chain_ERCcv_rf,61,n768_gemma,g2f_labels_fold61_n768_gemma__e5_base__chain_ERCcv_rf.csv,768,True,True,True,True,present
e5_base,chain_ERCcv_rf,61,n96_gemma,g2f_labels_fold61_n96_gemma__e5_base__chain_ERCcv_rf.csv,96,True,True,True,True,present
